LeetCode No,Problem Title,Level,Tags,Acceptance,URL
1909, Remove One Element to Make the Array Strictly Increasing,Easy,Array,26.8,https://leetcode.com/problems/remove-one-element-to-make-the-array-strictly-increasing
1910, Remove All Occurrences of a Substring,Medium,String,72.3,https://leetcode.com/problems/remove-all-occurrences-of-a-substring
1911, Maximum Alternating Subsequence Sum,Medium,ArrayDynamic Programming,59.2,https://leetcode.com/problems/maximum-alternating-subsequence-sum
1912, Design Movie Rental System,Hard,ArrayHash TableDesign2+,41.5,https://leetcode.com/problems/design-movie-rental-system
1913, Maximum Product Difference Between Two Pairs,Easy,ArraySorting,81.3,https://leetcode.com/problems/maximum-product-difference-between-two-pairs
1914, Cyclically Rotating a Grid,Medium,ArrayMatrixSimulation,47.3,https://leetcode.com/problems/cyclically-rotating-a-grid
1915, Number of Wonderful Substrings,Medium,Hash TableStringBit Manipulation1+,43.8,https://leetcode.com/problems/number-of-wonderful-substrings
1916, Count Ways to Build Rooms in an Ant Colony,Hard,MathDynamic ProgrammingTree3+,48.3,https://leetcode.com/problems/count-ways-to-build-rooms-in-an-ant-colony
1917, Leetcodify Friends Recommendations,Hard,Database,30.1,https://leetcode.com/problems/leetcodify-friends-recommendations
1918, Kth Smallest Subarray Sum,Medium,ArrayBinary SearchSliding Window,53.4,https://leetcode.com/problems/kth-smallest-subarray-sum
1919, Leetcodify Similar Friends,Hard,Database,42.9,https://leetcode.com/problems/leetcodify-similar-friends
1920, Build Array from Permutation,Easy,ArraySimulation,91.5,https://leetcode.com/problems/build-array-from-permutation
1921, Eliminate Maximum Number of Monsters,Medium,ArrayGreedySorting,37.7,https://leetcode.com/problems/eliminate-maximum-number-of-monsters
1922, Count Good Numbers,Medium,MathRecursion,38.2,https://leetcode.com/problems/count-good-numbers
1923, Longest Common Subpath,Hard,ArrayBinary SearchRolling Hash2+,28.3,https://leetcode.com/problems/longest-common-subpath
1924, Erect the Fence II,Hard,ArrayMathGeometry,54.2,https://leetcode.com/problems/erect-the-fence-ii
1925, Count Square Sum Triples,Easy,MathEnumeration,67.8,https://leetcode.com/problems/count-square-sum-triples
1926, Nearest Exit from Entrance in Maze,Medium,ArrayBreadth-First SearchMatrix,41.4,https://leetcode.com/problems/nearest-exit-from-entrance-in-maze
1927, Sum Game,Medium,MathGreedyGame Theory,47.3,https://leetcode.com/problems/sum-game
1928, Minimum Cost to Reach Destination in Time,Hard,Dynamic ProgrammingGraph,37.5,https://leetcode.com/problems/minimum-cost-to-reach-destination-in-time
1929, Concatenation of Array,Easy,Array,91.5,https://leetcode.com/problems/concatenation-of-array
1930, Unique Length-3 Palindromic Subsequences,Medium,Hash TableStringPrefix Sum,51.3,https://leetcode.com/problems/unique-length-3-palindromic-subsequences
1931, Painting a Grid With Three Different Colors,Hard,Dynamic Programming,57.3,https://leetcode.com/problems/painting-a-grid-with-three-different-colors
1932, Merge BSTs to Create Single BST,Hard,Hash TableBinary SearchTree2+,35.1,https://leetcode.com/problems/merge-bsts-to-create-single-bst
1933, Check if String Is Decomposable Into Value-Equal Substrings,Easy,String,51,https://leetcode.com/problems/check-if-string-is-decomposable-into-value-equal-substrings
1934, Confirmation Rate,Medium,Database,77.3,https://leetcode.com/problems/confirmation-rate
1935, Maximum Number of Words You Can Type,Easy,Hash TableString,71.2,https://leetcode.com/problems/maximum-number-of-words-you-can-type
1936, Add Minimum Number of Rungs,Medium,ArrayGreedy,42.5,https://leetcode.com/problems/add-minimum-number-of-rungs
1937, Maximum Number of Points with Cost,Medium,ArrayDynamic Programming,35.7,https://leetcode.com/problems/maximum-number-of-points-with-cost
1938, Maximum Genetic Difference Query,Hard,ArrayBit ManipulationTrie,39.2,https://leetcode.com/problems/maximum-genetic-difference-query
1939, Users That Actively Request Confirmation Messages,Easy,Database,61.2,https://leetcode.com/problems/users-that-actively-request-confirmation-messages
1940, Longest Common Subsequence Between Sorted Arrays,Medium,ArrayHash TableCounting,79.1,https://leetcode.com/problems/longest-common-subsequence-between-sorted-arrays
1941, Check if All Characters Have Equal Number of Occurrences,Easy,Hash TableStringCounting,77.1,https://leetcode.com/problems/check-if-all-characters-have-equal-number-of-occurrences
1942, The Number of the Smallest Unoccupied Chair,Medium,ArrayHeap (Priority Queue)Ordered Set,39.3,https://leetcode.com/problems/the-number-of-the-smallest-unoccupied-chair
1943, Describe the Painting,Medium,ArrayPrefix Sum,47.1,https://leetcode.com/problems/describe-the-painting
1944, Number of Visible People in a Queue,Hard,ArrayStackMonotonic Stack,70,https://leetcode.com/problems/number-of-visible-people-in-a-queue
1945, Sum of Digits of String After Convert,Easy,StringSimulation,61.3,https://leetcode.com/problems/sum-of-digits-of-string-after-convert
1946, Largest Number After Mutating Substring,Medium,ArrayStringGreedy,34.1,https://leetcode.com/problems/largest-number-after-mutating-substring
1947, Maximum Compatibility Score Sum,Medium,ArrayDynamic Programming3+,60.2,https://leetcode.com/problems/maximum-compatibility-score-sum
1948, Delete Duplicate Folders in System,Hard,ArrayHash TableString2+,59,https://leetcode.com/problems/delete-duplicate-folders-in-system
1949, Strong Friendship,Medium,Database,59,https://leetcode.com/problems/strong-friendship
1950, Maximum of Minimum Values in All Subarrays,Medium,ArrayStackMonotonic Stack,51,https://leetcode.com/problems/maximum-of-minimum-values-in-all-subarrays
1951, All the Pairs With the Maximum Number of Common Followers,Medium,Database,72.5,https://leetcode.com/problems/all-the-pairs-with-the-maximum-number-of-common-followers
1952, Three Divisors,Easy,Math,56.6,https://leetcode.com/problems/three-divisors
1953, Maximum Number of Weeks for Which You Can Work,Medium,ArrayGreedy,37.8,https://leetcode.com/problems/maximum-number-of-weeks-for-which-you-can-work
1954, Minimum Garden Perimeter to Collect Enough Apples,Medium,MathBinary Search,52.8,https://leetcode.com/problems/minimum-garden-perimeter-to-collect-enough-apples
1955, Count Number of Special Subsequences,Hard,ArrayDynamic Programming,50.9,https://leetcode.com/problems/count-number-of-special-subsequences
1956, Minimum Time For K Virus Variants to Spread,Hard,ArrayMathBinary Search2+,45.3,https://leetcode.com/problems/minimum-time-for-k-virus-variants-to-spread
1957, Delete Characters to Make Fancy String,Easy,String,57,https://leetcode.com/problems/delete-characters-to-make-fancy-string
1958, Check if Move is Legal,Medium,ArrayMatrixEnumeration,43.8,https://leetcode.com/problems/check-if-move-is-legal
1959, Minimum Total Space Wasted With K Resizing Operations,Medium,ArrayDynamic Programming,41.7,https://leetcode.com/problems/minimum-total-space-wasted-with-k-resizing-operations
1960, Maximum Product of the Length of Two Palindromic Substrings,Hard,StringRolling HashHash Function,29.3,https://leetcode.com/problems/maximum-product-of-the-length-of-two-palindromic-substrings
1961, Check If String Is a Prefix of Array,Easy,ArrayString,54.4,https://leetcode.com/problems/check-if-string-is-a-prefix-of-array
1962, Remove Stones to Minimize the Total,Medium,ArrayHeap (Priority Queue),56.9,https://leetcode.com/problems/remove-stones-to-minimize-the-total
1963, Minimum Number of Swaps to Make the String Balanced,Medium,Two PointersStringStack1+,67.7,https://leetcode.com/problems/minimum-number-of-swaps-to-make-the-string-balanced
1964, Find the Longest Valid Obstacle Course at Each Position,Hard,ArrayBinary SearchBinary Indexed Tree,45.9,https://leetcode.com/problems/find-the-longest-valid-obstacle-course-at-each-position
1965, Employees With Missing Information,Easy,Database,81.6,https://leetcode.com/problems/employees-with-missing-information
1966, Binary Searchable Numbers in an Unsorted Array,Medium,ArrayBinary Search,66.5,https://leetcode.com/problems/binary-searchable-numbers-in-an-unsorted-array
1967, Number of Strings That Appear as Substrings in Word,Easy,String,79.7,https://leetcode.com/problems/number-of-strings-that-appear-as-substrings-in-word
1968, Array With Elements Not Equal to Average of Neighbors,Medium,ArrayGreedySorting,48.7,https://leetcode.com/problems/array-with-elements-not-equal-to-average-of-neighbors
1969, Minimum Non-Zero Product of the Array Elements,Medium,MathGreedyRecursion,32.9,https://leetcode.com/problems/minimum-non-zero-product-of-the-array-elements
1970, Last Day Where You Can Still Cross,Hard,ArrayBinary SearchDepth-First Search3+,49.2,https://leetcode.com/problems/last-day-where-you-can-still-cross
1971, Find if Path Exists in Graph,Easy,Depth-First SearchBreadth-First SearchGraph,50.6,https://leetcode.com/problems/find-if-path-exists-in-graph
1972, First and Last Call On the Same Day,Hard,Database,53.5,https://leetcode.com/problems/first-and-last-call-on-the-same-day
1973, Count Nodes Equal to Sum of Descendants,Medium,TreeDepth-First Search2+,75.1,https://leetcode.com/problems/count-nodes-equal-to-sum-of-descendants
1974, Minimum Time to Type Word Using Special Typewriter,Easy,StringGreedy,71.4,https://leetcode.com/problems/minimum-time-to-type-word-using-special-typewriter
1975, Maximum Matrix Sum,Medium,ArrayGreedyMatrix,45.1,https://leetcode.com/problems/maximum-matrix-sum
1976, Number of Ways to Arrive at Destination,Medium,Dynamic ProgrammingGraph2+,33,https://leetcode.com/problems/number-of-ways-to-arrive-at-destination
1977, Number of Ways to Separate Numbers,Hard,StringDynamic ProgrammingSuffix Array,22.2,https://leetcode.com/problems/number-of-ways-to-separate-numbers
1978, Employees Whose Manager Left the Company,Easy,Database,50.2,https://leetcode.com/problems/employees-whose-manager-left-the-company
1979, Find Greatest Common Divisor of Array,Easy,ArrayMathNumber Theory,77.7,https://leetcode.com/problems/find-greatest-common-divisor-of-array
1980, Find Unique Binary String,Medium,ArrayStringBacktracking,63.5,https://leetcode.com/problems/find-unique-binary-string
1981, Minimize the Difference Between Target and Chosen Elements,Medium,ArrayDynamic ProgrammingMatrix,32.6,https://leetcode.com/problems/minimize-the-difference-between-target-and-chosen-elements
1982, Find Array Given Subset Sums,Hard,ArrayDivide and Conquer,48.9,https://leetcode.com/problems/find-array-given-subset-sums
1983, Widest Pair of Indices With Equal Range Sum,Medium,ArrayHash TablePrefix Sum,54.4,https://leetcode.com/problems/widest-pair-of-indices-with-equal-range-sum
1984, Minimum Difference Between Highest and Lowest of K Scores,Easy,ArraySliding WindowSorting,53.4,https://leetcode.com/problems/minimum-difference-between-highest-and-lowest-of-k-scores
1985, Find the Kth Largest Integer in the Array,Medium,ArrayStringDivide and Conquer3+,44.6,https://leetcode.com/problems/find-the-kth-largest-integer-in-the-array
1986, Minimum Number of Work Sessions to Finish the Tasks,Medium,ArrayDynamic Programming3+,32.1,https://leetcode.com/problems/minimum-number-of-work-sessions-to-finish-the-tasks
1987, Number of Unique Good Subsequences,Hard,StringDynamic Programming,52.2,https://leetcode.com/problems/number-of-unique-good-subsequences
1988, Find Cutoff Score for Each School,Medium,Database,69.7,https://leetcode.com/problems/find-cutoff-score-for-each-school
1989, Maximum Number of People That Can Be Caught in Tag,Medium,ArrayGreedy,53.6,https://leetcode.com/problems/maximum-number-of-people-that-can-be-caught-in-tag
1990, Count the Number of Experiments,Medium,Database,51.3,https://leetcode.com/problems/count-the-number-of-experiments
1991, Find the Middle Index in Array,Easy,ArrayPrefix Sum,66.3,https://leetcode.com/problems/find-the-middle-index-in-array
1992, Find All Groups of Farmland,Medium,ArrayDepth-First Search2+,67.5,https://leetcode.com/problems/find-all-groups-of-farmland
1993, Operations on Tree,Medium,Hash TableTreeBreadth-First Search1+,42.5,https://leetcode.com/problems/operations-on-tree
1994, The Number of Good Subsets,Hard,ArrayMathDynamic Programming2+,34.2,https://leetcode.com/problems/the-number-of-good-subsets
1995, Count Special Quadruplets,Easy,ArrayEnumeration,58.2,https://leetcode.com/problems/count-special-quadruplets
1996, The Number of Weak Characters in the Game,Medium,ArrayStackGreedy2+,34.4,https://leetcode.com/problems/the-number-of-weak-characters-in-the-game
1997, First Day Where You Have Been in All the Rooms,Medium,ArrayDynamic Programming,35.6,https://leetcode.com/problems/first-day-where-you-have-been-in-all-the-rooms
1998, GCD Sort of an Array,Hard,ArrayMathUnion Find1+,45.6,https://leetcode.com/problems/gcd-sort-of-an-array
1999, Smallest Greater Multiple Made of Two Digits,Medium,MathEnumeration,51.1,https://leetcode.com/problems/smallest-greater-multiple-made-of-two-digits
2000, Reverse Prefix of Word,Easy,Two PointersString,77.8,https://leetcode.com/problems/reverse-prefix-of-word
2001, Number of Pairs of Interchangeable Rectangles,Medium,ArrayHash TableMath2+,43.5,https://leetcode.com/problems/number-of-pairs-of-interchangeable-rectangles
2002, Maximum Product of the Length of Two Palindromic Subsequences,Medium,StringDynamic Programming3+,52.9,https://leetcode.com/problems/maximum-product-of-the-length-of-two-palindromic-subsequences
2003, Smallest Missing Genetic Value in Each Subtree,Hard,Dynamic ProgrammingTree2+,42.8,https://leetcode.com/problems/smallest-missing-genetic-value-in-each-subtree
2004, The Number of Seniors and Juniors to Join the Company,Hard,Database,38.4,https://leetcode.com/problems/the-number-of-seniors-and-juniors-to-join-the-company
2005, Subtree Removal Game with Fibonacci Tree,Hard,MathDynamic ProgrammingTree2+,63.1,https://leetcode.com/problems/subtree-removal-game-with-fibonacci-tree
2006, Count Number of Pairs With Absolute Difference K,Easy,ArrayHash TableCounting,82.5,https://leetcode.com/problems/count-number-of-pairs-with-absolute-difference-k
2007, Find Original Array From Doubled Array,Medium,ArrayHash TableGreedy1+,38.3,https://leetcode.com/problems/find-original-array-from-doubled-array
2008, Maximum Earnings From Taxi,Medium,ArrayBinary Search2+,42.9,https://leetcode.com/problems/maximum-earnings-from-taxi
2009, Minimum Number of Operations to Make Array Continuous,Hard,ArrayBinary Search,45.7,https://leetcode.com/problems/minimum-number-of-operations-to-make-array-continuous
2010, The Number of Seniors and Juniors to Join the Company II,Hard,Database,56.9,https://leetcode.com/problems/the-number-of-seniors-and-juniors-to-join-the-company-ii
2011, Final Value of Variable After Performing Operations,Easy,ArrayStringSimulation,89.2,https://leetcode.com/problems/final-value-of-variable-after-performing-operations
2012, Sum of Beauty in the Array,Medium,Array,46.1,https://leetcode.com/problems/sum-of-beauty-in-the-array
2013, Detect Squares,Medium,ArrayHash TableDesign1+,48,https://leetcode.com/problems/detect-squares
2014, Longest Subsequence Repeated k Times,Hard,StringBacktrackingGreedy2+,55,https://leetcode.com/problems/longest-subsequence-repeated-k-times
2015, Average Height of Buildings in Each Segment,Medium,ArrayGreedySorting1+,59.2,https://leetcode.com/problems/average-height-of-buildings-in-each-segment
2016, Maximum Difference Between Increasing Elements,Easy,Array,54.1,https://leetcode.com/problems/maximum-difference-between-increasing-elements
2017, Grid Game,Medium,ArrayMatrixPrefix Sum,41.9,https://leetcode.com/problems/grid-game
2018, Check if Word Can Be Placed In Crossword,Medium,ArrayMatrixEnumeration,48.4,https://leetcode.com/problems/check-if-word-can-be-placed-in-crossword
2019, The Score of Students Solving Math Expression,Hard,ArrayMathString3+,33.8,https://leetcode.com/problems/the-score-of-students-solving-math-expression
2020, Number of Accounts That Did Not Stream,Medium,Database,72.9,https://leetcode.com/problems/number-of-accounts-that-did-not-stream
2021, Brightest Position on Street,Medium,ArrayPrefix SumOrdered Set,62.9,https://leetcode.com/problems/brightest-position-on-street
2022, Convert 1D Array Into 2D Array,Easy,ArrayMatrixSimulation,58.8,https://leetcode.com/problems/convert-1d-array-into-2d-array
2023, Number of Pairs of Strings With Concatenation Equal to Target,Medium,ArrayString,72.9,https://leetcode.com/problems/number-of-pairs-of-strings-with-concatenation-equal-to-target
2024, Maximize the Confusion of an Exam,Medium,StringBinary SearchSliding Window1+,57.8,https://leetcode.com/problems/maximize-the-confusion-of-an-exam
2025, Maximum Number of Ways to Partition an Array,Hard,ArrayHash TableCounting2+,31.7,https://leetcode.com/problems/maximum-number-of-ways-to-partition-an-array
2026, Low-Quality Problems,Easy,Database,85.6,https://leetcode.com/problems/low-quality-problems
2027, Minimum Moves to Convert String,Easy,StringGreedy,53.6,https://leetcode.com/problems/minimum-moves-to-convert-string
2028, Find Missing Observations,Medium,ArrayMathSimulation,42.5,https://leetcode.com/problems/find-missing-observations
2029, Stone Game IX,Medium,ArrayMathGreedy2+,25.1,https://leetcode.com/problems/stone-game-ix
2030, Smallest K-Length Subsequence With Occurrences of a Letter,Hard,StringStackGreedy1+,38.9,https://leetcode.com/problems/smallest-k-length-subsequence-with-occurrences-of-a-letter
2031, Count Subarrays With More Ones Than Zeros,Medium,ArrayBinary SearchDivide and Conquer4+,53.2,https://leetcode.com/problems/count-subarrays-with-more-ones-than-zeros
2032, Two Out of Three,Easy,ArrayHash Table,72.9,https://leetcode.com/problems/two-out-of-three
2033, Minimum Operations to Make a Uni-Value Grid,Medium,ArrayMathSorting1+,51,https://leetcode.com/problems/minimum-operations-to-make-a-uni-value-grid
2034, Stock Price Fluctuation,Medium,Hash TableDesign3+,48.6,https://leetcode.com/problems/stock-price-fluctuation
2035, Partition Array Into Two Arrays to Minimize Sum Difference,Hard,ArrayTwo PointersBinary Search4+,20.6,https://leetcode.com/problems/partition-array-into-two-arrays-to-minimize-sum-difference
2036, Maximum Alternating Subarray Sum,Medium,ArrayDynamic Programming,41,https://leetcode.com/problems/maximum-alternating-subarray-sum
2037, Minimum Number of Moves to Seat Everyone,Easy,ArraySorting,82.7,https://leetcode.com/problems/minimum-number-of-moves-to-seat-everyone
2038, Remove Colored Pieces if Both Neighbors are the Same Color,Medium,MathStringGreedy1+,56.7,https://leetcode.com/problems/remove-colored-pieces-if-both-neighbors-are-the-same-color
2039, The Time When the Network Becomes Idle,Medium,ArrayBreadth-First SearchGraph,49.5,https://leetcode.com/problems/the-time-when-the-network-becomes-idle
2040, Kth Smallest Product of Two Sorted Arrays,Hard,ArrayBinary Search,29.3,https://leetcode.com/problems/kth-smallest-product-of-two-sorted-arrays
2041, Accepted Candidates From the Interviews,Medium,Database,78.2,https://leetcode.com/problems/accepted-candidates-from-the-interviews
2042, Check if Numbers Are Ascending in a Sentence,Easy,String,67.4,https://leetcode.com/problems/check-if-numbers-are-ascending-in-a-sentence
2043, Simple Bank System,Medium,ArrayHash TableDesign1+,65.5,https://leetcode.com/problems/simple-bank-system
2044, Count Number of Maximum Bitwise-OR Subsets,Medium,ArrayBacktrackingBit Manipulation,74.5,https://leetcode.com/problems/count-number-of-maximum-bitwise-or-subsets
2045, Second Minimum Time to Reach Destination,Hard,Breadth-First SearchGraphShortest Path,37,https://leetcode.com/problems/second-minimum-time-to-reach-destination
2046, Sort Linked List Already Sorted Using Absolute Values,Medium,Linked ListTwo PointersSorting,69.4,https://leetcode.com/problems/sort-linked-list-already-sorted-using-absolute-values
2047, Number of Valid Words in a Sentence,Easy,String,29.5,https://leetcode.com/problems/number-of-valid-words-in-a-sentence
2048, Next Greater Numerically Balanced Number,Medium,MathBacktrackingEnumeration,46.6,https://leetcode.com/problems/next-greater-numerically-balanced-number
2049, Count Nodes With the Highest Score,Medium,ArrayTreeDepth-First Search1+,46.8,https://leetcode.com/problems/count-nodes-with-the-highest-score
2050, Parallel Courses III,Hard,Dynamic ProgrammingGraphTopological Sort,59.8,https://leetcode.com/problems/parallel-courses-iii
2051, The Category of Each Member in the Store,Medium,Database,73.7,https://leetcode.com/problems/the-category-of-each-member-in-the-store
2052, Minimum Cost to Separate Sentence Into Rows,Medium,ArrayDynamic Programming,52,https://leetcode.com/problems/minimum-cost-to-separate-sentence-into-rows
2053, Kth Distinct String in an Array,Easy,ArrayHash TableString1+,72.7,https://leetcode.com/problems/kth-distinct-string-in-an-array
2054, Two Best Non-Overlapping Events,Medium,ArrayBinary Search3+,43.8,https://leetcode.com/problems/two-best-non-overlapping-events
2055, Plates Between Candles,Medium,ArrayStringBinary Search1+,44.9,https://leetcode.com/problems/plates-between-candles
2056, Number of Valid Move Combinations On Chessboard,Hard,ArrayStringBacktracking1+,58.5,https://leetcode.com/problems/number-of-valid-move-combinations-on-chessboard
2057, Smallest Index With Equal Value,Easy,Array,72.6,https://leetcode.com/problems/smallest-index-with-equal-value
2058, Find the Minimum and Maximum Number of Nodes Between Critical Points,Medium,Linked List,57.6,https://leetcode.com/problems/find-the-minimum-and-maximum-number-of-nodes-between-critical-points
2059, Minimum Operations to Convert Number,Medium,ArrayBreadth-First Search,46.4,https://leetcode.com/problems/minimum-operations-to-convert-number
2060, Check if an Original String Exists Given Two Encoded Strings,Hard,StringDynamic Programming,40.5,https://leetcode.com/problems/check-if-an-original-string-exists-given-two-encoded-strings
2061, Number of Spaces Cleaning Robot Cleaned,Medium,ArrayMatrixSimulation,54.8,https://leetcode.com/problems/number-of-spaces-cleaning-robot-cleaned
2062, Count Vowel Substrings of a String,Easy,Hash TableString,65.8,https://leetcode.com/problems/count-vowel-substrings-of-a-string
2063, Vowels of All Substrings,Medium,MathStringDynamic Programming1+,54.5,https://leetcode.com/problems/vowels-of-all-substrings
2064, Minimized Maximum of Products Distributed to Any Store,Medium,ArrayBinary Search,49.2,https://leetcode.com/problems/minimized-maximum-of-products-distributed-to-any-store
2065, Maximum Path Quality of a Graph,Hard,ArrayBacktrackingGraph,58.1,https://leetcode.com/problems/maximum-path-quality-of-a-graph
2066, Account Balance,Medium,Database,85.6,https://leetcode.com/problems/account-balance
2067, Number of Equal Count Substrings,Medium,StringCountingPrefix Sum,50.3,https://leetcode.com/problems/number-of-equal-count-substrings
2068, Check Whether Two Strings are Almost Equivalent,Easy,Hash TableStringCounting,65.8,https://leetcode.com/problems/check-whether-two-strings-are-almost-equivalent
2069, Walking Robot Simulation II,Medium,DesignSimulation,21.9,https://leetcode.com/problems/walking-robot-simulation-ii
2070, Most Beautiful Item for Each Query,Medium,ArrayBinary SearchSorting,48.8,https://leetcode.com/problems/most-beautiful-item-for-each-query
2071, Maximum Number of Tasks You Can Assign,Hard,ArrayBinary SearchGreedy3+,36.3,https://leetcode.com/problems/maximum-number-of-tasks-you-can-assign
2072, The Winner University,Easy,Database,73.6,https://leetcode.com/problems/the-winner-university
2073, Time Needed to Buy Tickets,Easy,ArrayQueueSimulation,62.1,https://leetcode.com/problems/time-needed-to-buy-tickets
2074, Reverse Nodes in Even Length Groups,Medium,Linked List,50.8,https://leetcode.com/problems/reverse-nodes-in-even-length-groups
2075, Decode the Slanted Ciphertext,Medium,StringSimulation,49.8,https://leetcode.com/problems/decode-the-slanted-ciphertext
2076, Process Restricted Friend Requests,Hard,Union FindGraph,54.1,https://leetcode.com/problems/process-restricted-friend-requests
2077, Paths in Maze That Lead to Same Room,Medium,Graph,57.2,https://leetcode.com/problems/paths-in-maze-that-lead-to-same-room
2078, Two Furthest Houses With Different Colors,Easy,ArrayGreedy,68.2,https://leetcode.com/problems/two-furthest-houses-with-different-colors
2079, Watering Plants,Medium,Array,80.4,https://leetcode.com/problems/watering-plants
2080, Range Frequency Queries,Medium,ArrayHash TableBinary Search2+,36.8,https://leetcode.com/problems/range-frequency-queries
2081, Sum of k-Mirror Numbers,Hard,MathEnumeration,41.4,https://leetcode.com/problems/sum-of-k-mirror-numbers
2082, The Number of Rich Customers,Easy,Database,81.3,https://leetcode.com/problems/the-number-of-rich-customers
2083, Substrings That Begin and End With the Same Letter,Medium,Hash TableMathString2+,68.2,https://leetcode.com/problems/substrings-that-begin-and-end-with-the-same-letter
2084, Drop Type 1 Orders for Customers With Type 0 Orders,Medium,Database,91.3,https://leetcode.com/problems/drop-type-1-orders-for-customers-with-type-0-orders
2085, Count Common Words With One Occurrence,Easy,ArrayHash TableString1+,70,https://leetcode.com/problems/count-common-words-with-one-occurrence
2086, Minimum Number of Buckets Required to Collect Rainwater from Houses,Medium,StringDynamic ProgrammingGreedy,45,https://leetcode.com/problems/minimum-number-of-buckets-required-to-collect-rainwater-from-houses
2087, Minimum Cost Homecoming of a Robot in a Grid,Medium,ArrayGreedyMatrix,50.4,https://leetcode.com/problems/minimum-cost-homecoming-of-a-robot-in-a-grid
2088, Count Fertile Pyramids in a Land,Hard,ArrayDynamic ProgrammingMatrix,62.9,https://leetcode.com/problems/count-fertile-pyramids-in-a-land
2089, Find Target Indices After Sorting Array,Easy,ArrayBinary SearchSorting,78.3,https://leetcode.com/problems/find-target-indices-after-sorting-array
2090, K Radius Subarray Averages,Medium,ArraySliding Window,41.6,https://leetcode.com/problems/k-radius-subarray-averages
2091, Removing Minimum and Maximum From Array,Medium,ArrayGreedy,57.1,https://leetcode.com/problems/removing-minimum-and-maximum-from-array
2092, Find All People With Secret,Hard,Depth-First SearchBreadth-First Search3+,33.8,https://leetcode.com/problems/find-all-people-with-secret
2093, Minimum Cost to Reach City With Discounts,Medium,GraphShortest Path,57.2,https://leetcode.com/problems/minimum-cost-to-reach-city-with-discounts
2094, Finding 3-Digit Even Numbers,Easy,ArrayHash TableSorting1+,56.5,https://leetcode.com/problems/finding-3-digit-even-numbers
2095, Delete the Middle Node of a Linked List,Medium,Linked ListTwo Pointers,56.5,https://leetcode.com/problems/delete-the-middle-node-of-a-linked-list
2096, Step-By-Step Directions From a Binary Tree Node to Another,Medium,StringTreeDepth-First Search1+,48.6,https://leetcode.com/problems/step-by-step-directions-from-a-binary-tree-node-to-another
2097, Valid Arrangement of Pairs,Hard,Depth-First SearchGraphEulerian Circuit,40.1,https://leetcode.com/problems/valid-arrangement-of-pairs
2098, Subsequence of Size K With the Largest Even Sum,Medium,ArrayGreedySorting,38.6,https://leetcode.com/problems/subsequence-of-size-k-with-the-largest-even-sum
2099, Find Subsequence of Length K With the Largest Sum,Easy,ArrayHash TableSorting1+,43.4,https://leetcode.com/problems/find-subsequence-of-length-k-with-the-largest-sum
2100, Find Good Days to Rob the Bank,Medium,ArrayDynamic ProgrammingPrefix Sum,47.2,https://leetcode.com/problems/find-good-days-to-rob-the-bank
2101, Detonate the Maximum Bombs,Medium,ArrayMathDepth-First Search3+,40.1,https://leetcode.com/problems/detonate-the-maximum-bombs
2102, Sequentially Ordinal Rank Tracker,Hard,DesignHeap (Priority Queue)2+,63.8,https://leetcode.com/problems/sequentially-ordinal-rank-tracker
2103, Rings and Rods,Easy,Hash TableString,81.6,https://leetcode.com/problems/rings-and-rods
2104, Sum of Subarray Ranges,Medium,ArrayStackMonotonic Stack,60.5,https://leetcode.com/problems/sum-of-subarray-ranges
2105, Watering Plants II,Medium,ArrayTwo PointersSimulation,51,https://leetcode.com/problems/watering-plants-ii
2106, Maximum Fruits Harvested After at Most K Steps,Hard,ArrayBinary SearchSliding Window1+,35.2,https://leetcode.com/problems/maximum-fruits-harvested-after-at-most-k-steps
2107, Number of Unique Flavors After Sharing K Candies,Medium,ArrayHash TableSliding Window,58.3,https://leetcode.com/problems/number-of-unique-flavors-after-sharing-k-candies
2108, Find First Palindromic String in the Array,Easy,ArrayTwo PointersString,79,https://leetcode.com/problems/find-first-palindromic-string-in-the-array
2109, Adding Spaces to a String,Medium,ArrayStringSimulation,56.2,https://leetcode.com/problems/adding-spaces-to-a-string
2110, Number of Smooth Descent Periods of a Stock,Medium,ArrayMathDynamic Programming,55.9,https://leetcode.com/problems/number-of-smooth-descent-periods-of-a-stock
2111, Minimum Operations to Make the Array K-Increasing,Hard,ArrayBinary Search,36.8,https://leetcode.com/problems/minimum-operations-to-make-the-array-k-increasing
2112, The Airport With the Most Traffic,Medium,Database,70.3,https://leetcode.com/problems/the-airport-with-the-most-traffic
2113, Elements in Array After Removing and Replacing Elements,Medium,Array,73.1,https://leetcode.com/problems/elements-in-array-after-removing-and-replacing-elements
2114, Maximum Number of Words Found in Sentences,Easy,ArrayString,88.6,https://leetcode.com/problems/maximum-number-of-words-found-in-sentences
2115, Find All Possible Recipes from Given Supplies,Medium,ArrayHash TableString2+,45.8,https://leetcode.com/problems/find-all-possible-recipes-from-given-supplies
2116, Check if a Parentheses String Can Be Valid,Medium,StringStackGreedy,31.3,https://leetcode.com/problems/check-if-a-parentheses-string-can-be-valid
2117, Abbreviating the Product of a Range,Hard,Math,28.2,https://leetcode.com/problems/abbreviating-the-product-of-a-range
2118, Build the Equation,Hard,Database,56.8,https://leetcode.com/problems/build-the-equation
2119, A Number After a Double Reversal,Easy,Math,76.3,https://leetcode.com/problems/a-number-after-a-double-reversal
